sentence,aspect,category,domain,type
‎شكرا للمبدعين .,NULL,course general,coursera,implicit
‎لكننا ننفق الأموال حتى يعلمنا شخص ما هذه الأشياء.,NULL,course general,coursera,implicit
‎رائعبالطبع!,بالطبع,course general,coursera,explicit
‎هذا الدورة يوضح لي مدى سوء عاداتي الدراسية ويساعدني على تحسينها.,الدورة,course general,coursera,explicit
‎هذهدورةهيواحدةمنأكثردورةعمليةفيدورةرا.,دورة,course quality,coursera,explicit
‎شكرا لك غابرييل بول كيسيما كاراتو، أروشا، تنزانيا,NULL,NULL,coursera,implicit
‎ولكن هذا سيكون اقتراحي الوحيد للتحسين.,NULL,NULL,coursera,implicit
‎أحب أن الدورة صعبة حقًا - لم يتم تبسيطها بالنسبة لنا.,الدورة | الدورة,course general | course comprehensiveness,coursera,explicit | explicit
‎بشكل عام، هذه الدورة رائعة!,الدورة,course general,coursera,explicit
‎أفضلتدريسدورةعلىالإطلاق.,دورة,course general,coursera,explicit
‎رائععلىالانترنتدورة.,دورة,course general,coursera,explicit
‎رائعالمحتوى!.,المحتوى,material quality,coursera,explicit
‎هناك العديد من التقنيات التي يتم تدريسها للتركيز وكذلك أساليب التفكير الحدسي.,NULL,course comprehensiveness,coursera,implicit
‎نيكسانتوسأوربمايكونالأستاذسانتوسمدرسًامتحمسًاللغايةويشجعالطالبحقًاعلىالتفوقوالنجاح.,نيك سانتوس | نيك سانتوس,faculty general | faculty general,coursera,explicit | explicit
‎تجربة رائعة!,NULL,course general,coursera,implicit
"‎أوصي بشدة بهذا الدورة ليس فقط لتغذية الأطفال ولكن أيضًا للبالغين ""الصعبين"" والعنيدين.",الدورة,course general,coursera,explicit
‎لا يوجد لوجستي في المكان.,NULL,NULL,coursera,implicit
‎سأستمر في تعلم هذا الموضوع في المستقبل.,NULL,NULL,coursera,implicit
‎التمارينلاتزالمصممةبعنايةفائقة.,التمارين,assignments quality,coursera,explicit
‎مع أطيب التحيات والشكر الجزيل على هذه الفرصة.,NULL,NULL,coursera,implicit
‎لقد فعلت هذه الدورة بالضبط ما أعلنت عنه.,الدورة,course general,coursera,explicit
‎أنا ممتن لهذه الدورة التدريبية عبر الإنترنت وأنتظر أن تصبح الشهادة متاحة!,NULL,NULL,coursera,implicit
‎سأبقي نفسي مطلعًا على ما يحدث فيما يتعلق بتعلم كيفية التعلم.,NULL,NULL,coursera,implicit
‎كمايتمتوضيحالشكوكعلىمنتدىالمناقشةبانتظاموبأسرعوقتممكن.,منتدى المناقشة,faculty response,coursera,explicit
‎أحبجزءالفيديوالإضافيمنالدورة!,الدورة,course general,coursera,explicit
‎لقداستمتعتحقًابهذاالدورة.,الدورة,course general,coursera,explicit
‎سيكون التفاعل مع المتعلمين الآخرين مفيدًا جدًا في شكل مهمة جماعية.,NULL,faculty response,coursera,implicit
‎أحب أخذ الدورات التي يتحدث فيها المدرب بالسرعة المناسبة ويبقيك منخرطًا.,NULL,NULL,coursera,implicit
‎مقدمة أساسية لإطار عمل meteorJS.,NULL,course general,coursera,implicit
‎هذهالدورةالدورةتسيربخطىسريعةجدًاولاتتمتعبسحرجميعالدوراتالدورةالأخرىفيالتخصص.,الدورة | الدورة,course general | course general,coursera,explicit | explicit
‎أناأحببشكلخاصحماسالأستاذوشغفهلمساعدةالجميععلىتعلمالمعرفةالمتطورةفيمجالالتعلمالآلي.,الأستاذ | الأستاذ,faculty general | faculty response,coursera,explicit | explicit
‎شكرا لكل الجهود المبذولة .,NULL,NULL,coursera,implicit
‎شكرًاجزيلًالـالأستاذتشارلزعلىعقدالدورةومشاركةعملهبسخاءمعنا!,الأستاذ تشارلز,faculty general,coursera,explicit
‎سيكونلدىالمعلمينمزيدمنالوقتلشرحكلجزءفيالمحاضراتوبالتاليفإنالصعوبةستزدادبالتساويبينالأسابيع.,المحاضرات,presentation comprehensiveness,coursera,explicit
‎ومن ثم سيصبح المسار مثاليًا.,NULL,NULL,coursera,implicit
‎لم أنتهي منه حتى الآن، ولكن لا أستطيع الانتظار لإعطائه مراجعة 5 نجوم.,NULL,course quality,coursera,implicit
‎وسيكونمنالجميلجدًاأنيكونلديناشريحةملخصفينهايةالدورة.,شريحة ملخص,material quality,coursera,explicit
‎لدي خبرة في البرمجة على PHP باستخدام إطار الويب Laravel.,NULL,course general,coursera,implicit
‎على أية حال، فهو يستحق وقتي، وسوف أوصي به.,NULL | NULL,course value | course general,coursera,implicit | implicit
‎كانالمعلمضائعًابينتدريسRوتدريسالإحصائيات،لذلكفيالنهايةلميفعلأيًامنهما.,المعلم,faculty comprehensiveness,coursera,explicit
‎لقدوجدتبعضالتمارينأصعبقليلاًمنالمحتوىالمقدم،والدعمليسمثاليًابعد،ولكنيمكنللمرءأنيجدبعضالمساعدةالجيدةفيالمنتدياتإذاطلبهامسبقًا(فيحالتي،يجبأنأشكركثيرًازملائيبرايانوريتشارد...لقدكانامرشدينحقيقيين).,التمارين | NULL,assignments comprehensiveness | faculty response,coursera,explicit | implicit
‎شكرالك،كولين!,كولين,faculty general,coursera,explicit
‎أندرو هو معلم عظيم وكان من دواعي سروري الاستماع إلى تفسيراته.,NULL,faculty general,coursera,implicit
‎كانت هذه الدورة رائعة.,الدورة,course general,coursera,explicit
‎لقد كانوا جميعا جذابين للغاية.,NULL,faculty general,coursera,implicit
‎ومعذلك،مازلتأشعرأنالسعرمرتفعبعضالشيءمقارنةبالدوراتالمماثلةالأخرىالدوراتالتييمكنكالعثورعليهاعبرالإنترنت.,الدورات,course value,coursera,explicit
‎كان المحاضران ، على الرغم من عدم إتقانهم للغة الإنجليزية بشكل كبير، الأفضل وكانوا جددًا تمامًا فيما كانوا يدرسونه مما أسعدني كثيرًا.,المحاضران | المحاضران,faculty general | faculty comprehensiveness,coursera,explicit | explicit
‎السبب الوحيد لتفضيل هذه الدورة هو إذا كنت لا تحب حقًا فكرة استخدام MATLAB.,NULL,NULL,coursera,implicit
‎دورةرائعةدورةللبدءفيالبرمجةبشكلعاموالبرمجةبلغةبايثونبشكلخاص.,دورة,course general,coursera,explicit
‎بالإضافة إلى ذلك، لم أكن أعرف في بعض الأحيان ما إذا كانت ملاحظات الأخطاء المطبعية ذات صلة بالكود الذي كنت أستخدمه بالفعل، أو العروض السابقة من نفس الدورة.,NULL,NULL,coursera,implicit
‎برمجةRمنظمةبشكلجيددورةللهواةالأكاديميينمعبعضالمعرفةOOPقبل!,دورة,course quality,coursera,explicit
‎كانتموادالقراءةمثيرةللاهتمامحقًا.,مواد القراءة,material quality,coursera,explicit
‎شكرا على المجهود الرائع .,NULL,NULL,coursera,implicit
‎في المستقبل لن يكون لديك أي شيء لعرضه في سيرتك الذاتية.,NULL,course value,coursera,implicit
‎إن المنظور الجديد أو الرؤية الجديدة للتعلم مفيدة دائمًا، وهذه الدورة يمكن أن تفاجئك أو تغير الطريقة التي تتعلم بها تمامًا.,الدورة,course general,coursera,explicit
‎هتافللخيرأستاذ.,أستاذ,faculty general,coursera,explicit
‎أنا الكاتب ) .,NULL,NULL,coursera,implicit
‎قد يكون من الصعب العثور على بعض المعلومات، خاصة في قسم المناقشة.,NULL,faculty response,coursera,implicit
‎التسلسل، تسلسل المضادات الحيوية.,NULL,NULL,coursera,implicit
‎يعجبني كيف تقوم Coursera بإرسال رسائل بريد إلكتروني إليك لتذكيرك وتشجيعك وتحفيزك على إكمال الدورة.,NULL,NULL,coursera,implicit
‎أشكركم جميعًا على منحني تجارب جديدة.,NULL,course general,coursera,implicit
"‎بالإضافة إلى ذلك، لم يكن من الواضح تمامًا كيفية تكوين منظم PID من خلال النهج ""المنهجي"".",NULL,presentation comprehensiveness,coursera,implicit
‎لقد استمتعت أيضًا حقًا بالخرائط التفاعلية ونصائح التقنية.,NULL,course general,coursera,implicit
‎لقد شعرت أنني لم أتعلم أي شيء جديد، لكن مقاطع الأفلام سمحت لي برؤية الأفلام في ضوء جديد.,NULL,course comprehensiveness,coursera,implicit
‎لقدأضافالكتابالمدرسيوالمقررالدراسيالاختباراتالقصيرةقيمةكبيرةإلىالمقررالدراسي.,الكتاب المدرسي | الاختبارات القصيرة | المقرر الدراسي,material quality | assignments quality | course value,coursera,explicit | explicit | explicit
