sentence,aspect,category,domain,type
الجلوس يكون دائمًا سريعًا، على الرغم من أن المطعم يمتلئ في المساء.,الجلوس,service general,restaurant,explicit
DJ رائع، لقد كنت هناك في عيد ميلادي وفي العديد من المرات الأخرى مع الأصدقاء وما زلت أعود.,DJ | NULL,ambience general | restaurant general,restaurant,explicit | implicit
كان المعكرونة ممتازًا، وخاصة الحبار، وكذلك الحشوة المعكرونة الرئيسية.,المعكرونة | الحبار | المعكرونة الرئيسية | المعكرونة الرئيسية,food quality | food quality | food quality | food style_options,restaurant,explicit | explicit | explicit | explicit
اختيار رائع بأي ثمن وبسعر رائع.,NULL | NULL,restaurant general | restaurant prices,restaurant,implicit | implicit
احب الطعام .,الطعام,food quality,restaurant,explicit
السبب في وجود 4 نتائج مختلفة على citysearch لنفس المكان هو أنهم يحاولون باستمرار بدء موضوع جديد حتى يتمكنوا من تخزينه بالمراجعات الإيجابية.,NULL,restaurant miscellaneous,restaurant,implicit
أومأت برأسها فقط ومشت.,NULL,service general,restaurant,implicit
ليس فقط أن المطبخ هو الأفضل على الإطلاق، ولكن الخدمة كانت دائمًا منتبهة وساحرة.,المطبخ | الخدمة | الخدمة,food quality | service general | service general,restaurant,explicit | explicit | explicit
كبيرة جدًا لشخصين فقط ولكن لم يتبق شيء.,NULL | NULL,food style_options | food quality,restaurant,implicit | implicit
لم نكن نبدو مثل الزبائن الآخرين هناك، ولسوء الحظ أعتقد أن هذا ربما كان جزءًا من المشكلة.,NULL,restaurant miscellaneous,restaurant,implicit
إذا كنت من النوع الذي يحب الخوف والترفيه، فهذا مكان رائع مكان للذهاب إليه وتناول الطعام.,مكان,restaurant miscellaneous,restaurant,explicit
النكهات مذهلة والقيمة هائلة.,NULL | NULL,food quality | food prices,restaurant,implicit | implicit
الأجواء مريحة وأنيقة.,الأجواء | الأجواء,ambience general | ambience general,restaurant,explicit | explicit
أنصح بشدة بزيارة هذا مطعم وتناول العشاء والمشروبات!,مطعم,restaurant general,restaurant,explicit
لقد كان لدي مجموعة كبيرة في عيد ميلادي وقد تم الاعتناء بنا بشكل جيد.,NULL,service general,restaurant,implicit
فقط اذهب إلى ياماتو واطلب رول التنين الأحمر.,ياماتو,restaurant general,restaurant,explicit
كانت المعكرونة مطبوخة جيدًا، ولكن لم يكن بها صلصة أو نكهة كافية.,المعكرونة | المعكرونة,food quality | food quality,restaurant,explicit | explicit
كان النبيذ والخدمة جيدين جدًا أيضًا.,النبيذ | الخدمة,drinks quality | service general,restaurant,explicit | explicit
سوان هو مكان رائع حيث أأخذ أصدقائي (زملاء الدراسة) إليه في كثير من الأحيان.,سوان,restaurant general,restaurant,explicit
من أفضل ما تناولته على الإطلاق سلطة في مطعم للوجبات السريعة.,سلطة,food quality,restaurant,explicit
سأوصي به بشدة .,NULL,restaurant general,restaurant,implicit
أقل من المتوسط بكثير,NULL,restaurant general,restaurant,implicit
الأجواء لطيفة للغاية وهادئة، ومناسبة للأعمال التجارية على الرغم من أننا كنا هناك في إجازة.,الأجواء | الأجواء | الأجواء,ambience general | ambience general | ambience general,restaurant,explicit | explicit | explicit
الطعام رائع وغير مكلف.,الطعام | الطعام,food quality | food prices,restaurant,explicit | explicit
رائع بيتزا وخاصة شريحة مارغريتا.,بيتزا | شريحة مارغريتا,food quality | food quality,restaurant,explicit | explicit
( الهليون، زيت الكمأة، بروشتيتا البارميزان هو الفائز! ),الهليون، زيت الكمأة، بروشتيتا البارميزان,food quality,restaurant,explicit
بالنظر إلى أنك ستنفق ما لا يقل عن 60 دولارًا للشخص الواحد، أتوقع أفضل الخدمة.,الخدمة,service general,restaurant,explicit
إذا كنت تريد طعامًا جيدًا أصيلاً تايلاندي فهذا المكان ليس المكان المناسب للذهاب إليه.,تايلاندي,food quality,restaurant,explicit
خلال الأشهر الثلاثة الماضية، تغير الشيف و الموظفين ولم يكن ذلك للأفضل.,الشيف | الموظفين,food quality | service general,restaurant,explicit | explicit
جرب العصيدة والعجين المقلي على شكل دونات والذي يسمونه أو لي سو، وهو خبز لذيذ ولذيذ.,العصيدة | أو لي سو | أو لي سو,food quality | food quality | food quality,restaurant,explicit | explicit | explicit
كان بإمكاننا أن نصنع وجبة لذيذة الزلابية من قائمة الزلابية.,الزلابية,food quality,restaurant,explicit
الإعداد غير رسمي ورومانسي.,الإعداد | الإعداد,ambience general | ambience general,restaurant,explicit | explicit
يبدو السوشي طازجًا جدًا ومتناسبًا بشكل مناسب.,السوشي | السوشي,food quality | food style_options,restaurant,explicit | explicit
مفاجأة سارة .,NULL,restaurant general,restaurant,implicit
حي رائع مشترك .,مشترك,restaurant general,restaurant,explicit
الطعام كان مذهلاً - أنا أحب الطعام الهندي وأتناوله بانتظام، ولكن يمكنني القول أن هذا هو أحد أفضل الأطعمة التي تناولتها.,الطعام,food quality,restaurant,explicit
على الرغم من أنه كان مزدحمًا في معظم الأوقات التي ذهبت فيها إلى هنا، Bark يقدم دائمًا طعامه.,طعامه | Bark,food quality | restaurant miscellaneous,restaurant,explicit | explicit
لم يكن هذا المطعم لديه أي نقاط تفاخر كبيرة من قبل، ولكن الآن أصبح الأمر مثير للاشمئزاز بكل بساطة.,المطعم,restaurant general,restaurant,explicit
الافضل!,NULL,restaurant general,restaurant,implicit
انظر، المقبلات كانت جيدة حقًا.,المقبلات,food quality,restaurant,explicit
الدهن والإضافات رائعة - على الرغم من أنها باهظة الثمن بعض الشيء.,الدهن | الإضافات | الدهن | الإضافات,food quality | food quality | food prices | food prices,restaurant,explicit | explicit | explicit | explicit
لا أزال غاضبًا لأنني اضطررت إلى دفع ثمن طعام رديء.,طعام رديء,food quality,restaurant,explicit
يقع هذا المكان الجميل المريح مكان قبالة الطريق L في بروكلين مباشرةً مع بيتزا جيدة.,بيتزا | مكان,food quality | ambience general,restaurant,explicit | explicit
مطعم مصري : مطعم حالم مصمم بشكل جميل ويضفي منظرًا خلابًا في الليل.,مطعم مصري,ambience general,restaurant,explicit
طبق الجبن هو متعة متنوعة وصفقات رائعة بسعر 10 دولارات.,طبق الجبن | طبق الجبن | طبق الجبن,food quality | food style_options | food prices,restaurant,explicit | explicit | explicit
كنت هناك لتناول وجبة غداء مؤخرًا، وكان معنا فريق مكون من نادلة ونادل.,نادلة | نادل,service general | service general,restaurant,explicit | explicit
