sentence,aspect,category,domain,type
يعتبر بيت الضيافة رائعًا، على الطراز الإسباني (جدران بيضاء وسقف من البلاط الأحمر) مع ساحات صغيرة ومساحات خاصة.,NULL | NULL,hotel design_features | facilities general,hotel,implicit | implicit
لا أوصي بهذا الفندق بسبب الموقف المتغطرس لعدد لا بأس به من الموظفين مما جعل الأمر غير مريح للغاية، لم يكن الفندق للاسترخاء فيه فقط لكي يُرى فيه إذا كنت في سن معينة وترتدي ملابس معينة.,NULL | الفندق,service general | hotel comfort,hotel,implicit | explicit
أوصلتنا حافلة المطار (على بعد محطة واحدة من المطار) إلى الفندق  (400 متر) من ساحة إسبانيا، الواقعة في شارع خلفي هادئ للغاية ولكن بالقرب من محطتي مترو (أفضل طريقة للتنقل). عند الوصول، كان علينا إخراج الأوراق للتأكد من عدم وجود خطأ في السعر حيث تجاوز توقعاتنا بكثير.,الفندق | الفندق,hotel comfort | location general,hotel,explicit | explicit
يستخدم هذا الفندق العديد من رجال الأعمال، ولكن السياح يحظون بترحيب كبير من قبل الموظفين الودودين والمهذبين الموظفين.,الموظفين,service general,hotel,explicit
كان يقع مباشرة عبر الشارع من محطة MTR مما يجعل التنقل حول المدينة أمرًا سهلاً.,NULL,location general,hotel,implicit
ممتاز حقًا الفندق لا يمكن انتقاده الفندق.,الفندق,hotel general,hotel,explicit
لقد قمت بتغيير الفندق بعد ليلة واحدة، فأنا أقوم بقدر لا بأس به من السفر لأغراض العمل كل عام,NULL,NULL,hotel,implicit
لقد أحببت كل شيء في هذا الفندق كنا نبحث عن عقار بالقرب من مطار لوس أنجلوس الدولي، على بعد 7 دقائق فقط وبالمقارنة مع ناطحات السحاب في مطار لوس أنجلوس الدولي كان هذا بمثابة صفقة رابحة.,الفندق,hotel general,hotel,explicit
لكن الغرفة كانت ضيقة على الرغم من أننا اخترنا الغرفة المزدوجة المطورة.,NULL,NULL,hotel,implicit
لا يبدو أن فندق أوروبا يظهر في أي دليل سياحي، وبهو المدخل في الطابق السفلي لا يبدو واعدًا، ولكن بمجرد وصولك إلى الفندق، ستجد أن قاسم وابنته مريم منتبهين بشكل رائع مضيفين.,بهو المدخل | مضيفين,hotel design_features | service general,hotel,explicit | explicit
لقد قمت بحجز غرفة مطلة على الميناء غرفة لمدة 3 ليالي وكان مستوى غرفة والأهم من ذلك مستوى خدمة استثنائيًا.,خدمة | غرفة | غرفة,service general | rooms general | rooms quality,hotel,explicit | explicit | explicit
الخدمة الملكية هي مجرد مزحة، لا تجرؤ على دفع مبلغ إضافي مقابلها، سوف تندم، أموال إضافية بلا مقابل، ولا تشرب الماء.,NULL,hotel general,hotel,implicit
على الرغم من السعر المرتفع، فقد تم التعامل معنا كضيوف شرف وتم ترقيتنا إلى غرفة كبيرة بشكل لا يصدق غرفة منذ تسجيل الوصول.,غرفة | غرفة,service general | rooms design_features,hotel,explicit | explicit
أرسلوا بسرعة فنيًا للإصلاح.,NULL,service general,hotel,implicit
لقد كنت قلقًا بشأن الفندق والجوار بعد اقتحام السيارة في التعليق، ويسعدني أن أقول إن إقامتنا كانت رائعة، وكانت المنطقة المحيطة بـ الفندق لطيفة، وكانت الإقامة بأكملها رائعة.,الفندق | الفندق | NULL,hotel general | hotel general | hotel general,hotel,explicit | explicit | implicit
قريبة من جميع المرافق، بما في ذلك حديقة صديقة للأطفال حيث يمكن للأطفال المشي إليها.,NULL,room_amenities general,hotel,implicit
استخدمت منطقة الحديقة، ولكن ليس المسبح على الرغم من أنها بدت مغرية للغاية، ولكن الطقس لم يكن دافئًا بدرجة كافية.,المسبح,facilities design_features,hotel,explicit
أوصي بمطعم صغير يقع أسفل الشارع يسمى Hacienda، حيث تناولنا الإفطار هناك كل صباح تقريبًا مقابل 7 دولارات للشخص الواحد,NULL,NULL,hotel,implicit
الغرفة كانت جميلة ونظيفة، مع إطلالة رائعة على برج إيفل.,الغرفة | الغرفة | الغرفة,rooms general | rooms cleanliness | rooms general,hotel,explicit | explicit | explicit
كنت مسافرًا في تجمع عائلي في ميامي، وقامت عائلتي بالحجز في هذا الفندق مسبقًا.,NULL,NULL,hotel,implicit
الشيء الوحيد الذي لم يعجبني في هذا المكان هو الحمام.,الحمام,rooms general,hotel,explicit
عطلة,NULL,NULL,hotel,implicit
لن أبقى هناك مرة أخرى .,NULL,hotel general,hotel,implicit
الغرف قديمة و الممرات ذات رائحة كريهة.,الغرف | الممرات,rooms design_features | hotel cleanliness,hotel,explicit | explicit
ديكور على الطراز القديم ساحر، حمام صغير ولكنه جيد، أردية الحمام لطيفة.,NULL | حمام,rooms design_features | rooms design_features,hotel,implicit | explicit
كنت في نيويورك في رحلة عمل ووجدت هذا الفندق مثاليًا، الخدمة كانت جيدة وكانت منطقة البار مثيرة للإعجاب.,الخدمة | البار,service general | polarity positive,hotel,explicit | explicit
المكان الذي تتناول فيه وجبة الإفطار لذيذ للغاية.,NULL,facilities design_features,hotel,implicit
جيد الموقع والقيمة,الموقع | NULL,location general | hotel general,hotel,explicit | implicit
الموظفين كانوا ودودين و الموقع قريب من التسوق والمطاعم.,الموظفين | الموقع,service general | location general,hotel,explicit | explicit
يقع المكان على بعد كتلة واحدة من الشاطئ مما يجعله مناسبًا للغاية.,NULL | NULL,location general | location general,hotel,implicit | implicit
الفندق نفسه نظيف للغاية كما كانت الغرف.,الفندق | الغرف,hotel cleanliness | rooms cleanliness,hotel,explicit | explicit
الشاطئ جميل و المسبح درجة حرارته مثالية و بار السباحة رائع!,الشاطئ | المسبح | بار السباحة,facilities general | facilities general | facilities general,hotel,explicit | explicit | explicit
أنا أتطلع بالفعل إلى العودة.,NULL,hotel general,hotel,implicit
إذا كنت تريد غرفة جميلة في منطقة باك باي، فحاول الإقامة في فندق لينوكس.,NULL,NULL,hotel,implicit
شكرا لأنك لم تخذلني.,NULL,NULL,hotel,implicit
تذكري فقط أن تحضري خليط حمام الفقاعات معك.,NULL,NULL,hotel,implicit
إقامة رائعة لقد قضينا ليلتين في بنيامين.,بنيامين,hotel general,hotel,explicit
سأكون حذرا مع هذا الفندق.,NULL,NULL,hotel,implicit
ممتاز الموقع - على مسافة قصيرة سيرًا على الأقدام من ممشى المشاهير في هوليوود ومركز كوداك والعديد من المواقع.,الموقع,location general,hotel,explicit
لقد كانوا مفيدين للغاية ومحترفين وذوي خبرة بالمنطقة.,NULL | NULL | NULL,service general | service general | service general,hotel,implicit | implicit | implicit
كنت في جناح صغير  وأحببته - مساحة كبيرة ومريحة للغاية.,جناح | جناح,rooms comfort | rooms general,hotel,explicit | explicit
تم تجهيز الغرف  جميعها ليس فقط بكل ما تحتاجه لإقامة مريحة للغاية (وبأسعار معقولة)، ولكن أيضًا بنسخ من كتابات المالك - الأفكار والتأملات وكلمات الحكمة، وهو نوع من التقاطع بين خليل جبران وماركوس أوريليوس.,الغرف | الغرف,rooms comfort | hotel prices,hotel,explicit | explicit
لقد أحببت الفندق 5 من صديقاتي وأنا عدنا للتو من بونتا كانا وكانت زيارتنا بشكل عام ممتعة للغاية.,الفندق | الفندق,hotel general | hotel general,hotel,explicit | explicit
الخدمة المطعم فظيع.,الخدمة,service general,hotel,explicit
كبير غرف، بالقرب من مناطق الجذب السياحي للحياة الليلية فندق ويبر هو مفاجأة جيدة.,غرف | فندق ويبر,rooms design_features | hotel general,hotel,explicit | explicit
يتمتع (الفندق 1) بموقع مثالي في منطقة الأزياء في المدينة وجميع أماكن التسوق التي يمكنك تخيلها على بعد دقائق فقط.,الفندق,location general,hotel,explicit
