sentence,aspect,category,domain,type
هذا ذو مظهر ذكي، رفيع، خفيف الوزن، وقابل للحمل.,NULL | NULL | NULL | هذا,LAPTOP#DESIGN_FEATURES | LAPTOP#DESIGN_FEATURES | LAPTOP#DESIGN_FEATURES | LAPTOP#PORTABILITY,laptop,implicit | implicit | implicit | explicit
سيتم تشغيله، وبدء التشغيل، ثم إيقاف تشغيله فجأة.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
لقد أصبح من السهل جدًا التعرف عليه؛ وكلما استخدمته أكثر، زاد تقديري له!,NULL | NULL,LAPTOP#USABILITY | LAPTOP#GENERAL,laptop,implicit | implicit
جيد جدًا جودة البناء، باستثناء لوحة المفاتيح على ما يبدو، الصوت كان كبيرًا جدًا، وسريعًا جدًا أوقات التمهيد وأكثر من ذلك بكثير.,جودة البناء | لوحة المفاتيح | الصوت | أوقات التمهيد,LAPTOP#QUALITY | KEYBOARD#QUALITY | MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE | OS#OPERATION_PERFORMANCE,laptop,explicit | explicit | explicit | explicit
ثم يصبح النزيف الخفيف مزعجًا ومشتتًا للانتباه.,النزيف الخفيف | النزيف الخفيف,DISPLAY#OPERATION_PERFORMANCE | DISPLAY#OPERATION_PERFORMANCE,laptop,explicit | explicit
يبدو أن هذا قد حل المشكلة، ولكن المشكلة عادت في اليوم التالي وكانت البطارية تشحن فقط حتى 1% مع توصيل الشاحن.,البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
لوحة المفاتيح جيدة .,لوحة المفاتيح,KEYBOARD#GENERAL,laptop,explicit
وهذا يزيد من حاجتي إلى نظام قوي  وعلى استعداد للتضحية ببعض الوزن من أجل القوة.,NULL,OS#OPERATION_PERFORMANCE,laptop,implicit
سرعة التمهيد: أيضًا، سريعة جدًا -,NULL,OS#OPERATION_PERFORMANCE,laptop,implicit
بالنسبة للمكتب، يمكنك منح الجميع Chromebook وتصبح البيئة الخاصة بهم متاحة عند تسجيل الدخول وتختفي عند تسجيل الخروج، ويمكن أيضًا إدارة الأجهزة عن بُعد إذا كنت عميلاً لتطبيقات Google.,Chromebook,LAPTOP#USABILITY,laptop,explicit
انتبه إلى أنه تم اكتشاف بقع في طلاء الشاشة في جميع إصدارات MacBook Retina.,الشاشة,DISPLAY#QUALITY,laptop,explicit
مخيب للآمال للغاية، سامسونج!,سامسونج,COMPANY#GENERAL,laptop,explicit
العنصر جيد ولكن صوت السماعات منخفض جدًا.,العنصر | صوت السماعات,LAPTOP#GENERAL | MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,laptop,explicit | explicit
يمكنني إحضاره إلى أي مكان بسبب صغر حجمه: $,NULL,LAPTOP#PORTABILITY,laptop,implicit
في الأساس، إذا كنت تريد جهاز ألعاب كمبيوتر شخصي، فهذا الجهاز سوف يقوم بالمهمة.,كمبيوتر شخصي,LAPTOP#GENERAL,laptop,explicit
يعمل بشكل جيد لكتابة الروايات وهذا هو ما اشتريته من أجله.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
لوحة المفاتيح جيدة.,لوحة المفاتيح,KEYBOARD#GENERAL,laptop,explicit
trackbad: يمكن أن يكون أفضل لكنه ليس سيئًا 8.,trackbad | trackbad,KEYBOARD#GENERAL | KEYBOARD#GENERAL,laptop,explicit | explicit
تعمل البرامج  بشكل رائع دون أي تأخير.,NULL,SOFTWARE#GENERAL,laptop,implicit
المشكلة الوحيدة هي أن بعض تطبيقات بث الفيديو تتجمد في نظام التشغيل Windows 10 ولا أستطيع أن أتذكر كيف حللت المشكلة على الكمبيوتر المحمول القديم الخاص بي.,تطبيقات بث الفيديو,SOFTWARE#GENERAL,laptop,explicit
كان لديه كل ما أردته وأكثر.,NULL,LAPTOP#GENERAL,laptop,implicit
جودة البناء و التصميم من الدرجة الأولى.,جودة البناء | التصميم,LAPTOP#QUALITY | LAPTOP#DESIGN_FEATURES,laptop,explicit | explicit
لقد بدا نظيفًا وبسيطًا، وهو بالضبط ما نحتاجه.,NULL | NULL,MULTIMEDIA_DEVICES#QUALITY | MULTIMEDIA_DEVICES#QUALITY,laptop,implicit | implicit
خدمة العملاء لم ترد لمدة أسبوع تقريبًا، وانتهى بي الأمر بدفع + 20 دولارًا أمريكيًا للشحن لإعادة الجهاز.,خدمة العملاء | الجهاز,SUPPORT#GENERAL | LAPTOP#GENERAL,laptop,explicit | explicit
لقد أحببت بساطة نظام التشغيل Chrome OS مع الاستمتاع بالجانب Flip المتمثل في إمكانية تحويله إلى جهاز لوحي للقراءة عندما أريد ذلك أيضًا.,Flip,LAPTOP#DESIGN_FEATURES,laptop,explicit
10 أشهر في البطارية لن يتم شحنها بعد الآن.,البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
فظيع، تم شراؤه مباشرة من جوجل، ميت بكسل عند الوصول، لم يتم التقاط ميزة الملاحظة القلم ونادراً ما عملت البلوتوث.,NULL | بكسل | القلم | البلوتوث,LAPTOP#GENERAL | DISPLAY#QUALITY | HARDWARE#GENERAL | PORTS#OPERATION_PERFORMANCE,laptop,implicit | explicit | explicit | explicit
يبدو رائعًا من حيث التصميم والسرعة، ولكن هاتين المشكلتين تجعلانه أسوأ عملية شراء خلال السنوات العشر الماضية بالنسبة لي.,NULL | NULL | NULL,LAPTOP#DESIGN_FEATURES | LAPTOP#OPERATION_PERFORMANCE | LAPTOP#GENERAL,laptop,implicit | implicit | implicit
ما الذي لا يعجبك، إنها آلة مذهلة .,آلة,LAPTOP#GENERAL,laptop,explicit
لقد قمت بإيقاف تشغيله وتشغيله احتياطيًا عدة مرات للتحقق من أوقات التمهيد والآن لدي خطوط سوداء ضخمة تمتد على طول الشاشة.,الشاشة,DISPLAY#OPERATION_PERFORMANCE,laptop,explicit
لقد كنت أتحدث مع دعم ASUS خلال النصف ساعة الماضية وجعلوا الكسلان من Zootopia يبدو سريعًا.,دعم ASUS,SUPPORT#GENERAL,laptop,explicit
يحتوي على جميع الميزات الرائعة ويعمل بسرعة.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
، لأنه لا يحتوي على ذاكرة مدمجة كبيرة .,NULL,MEMORY#DESIGN_FEATURES,laptop,implicit
النظام مشاكل إيقاف التشغيل كل شهر .,النظام,OS#OPERATION_PERFORMANCE,laptop,explicit
هذا هو الثالث والأخير Chromebook الخاص بي.,Chromebook,LAPTOP#GENERAL,laptop,explicit
السلبيات: لا مفتاح Caps Lock (لم أجده بعد، ساعدوني!),مفتاح Caps Lock,KEYBOARD#DESIGN_FEATURES,laptop,explicit
أنا حقا أحب الكمبيوتر المحمول!,الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
- الذاكرة لم تعد قابلة للترقية بسهولة.,الذاكرة,MEMORY#GENERAL,laptop,explicit
الشاشة جميلة .,الشاشة,DISPLAY#GENERAL,laptop,explicit
جهاز رائع جهاز ذو شاشة واضحة للغاية شاشة.,جهاز | شاشة,LAPTOP#GENERAL | DISPLAY#GENERAL,laptop,explicit | explicit
أحد الاثنين منافذ USB معيب، وهو أمر يسبب ألمًا كبيرًا.,منافذ USB | منافذ USB,PORTS#OPERATION_PERFORMANCE | PORTS#OPERATION_PERFORMANCE,laptop,explicit | explicit
إنه يظل باردًا جدًا عند لمسه وكان الأداء مذهلاً حقًا.,NULL | NULL,LAPTOP#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE,laptop,implicit | implicit
الحادث الأخير هو الصوت لن يعمل.,الصوت,MULTIMEDIA_DEVICES#QUALITY,laptop,explicit
أعجبني حجم الكمبيوتر المحمول : وسرعة معالجته.,حجم الكمبيوتر المحمول,LAPTOP#DESIGN_FEATURES,laptop,explicit
الشاشة جميلة .,الشاشة,DISPLAY#GENERAL,laptop,explicit
أنا سعيد حقًا بهذا الكمبيوتر المحمول!,الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
سيكون هذا الجهاز خيارًا جيدًا إذا لم يكن مبنيًا بشكل سيئ.,الجهاز | الجهاز,LAPTOP#GENERAL | LAPTOP#QUALITY,laptop,explicit | explicit
يتم الآن توفير النقر بواسطة محرك لمسي ويوفر المزيد من الوظائف.,النقر,HARDWARE#DESIGN_FEATURES,laptop,explicit
حتى الآن، هذا Chromebook رائع.,Chromebook,LAPTOP#GENERAL,laptop,explicit
"إن تشغيل تطبيقات Android في حد ذاتها يعد تجربة ""مقبولة"" إلى حد ما.",تطبيقات Android,SOFTWARE#OPERATION_PERFORMANCE,laptop,explicit
لم يتمكن تشغيل الفيلم حتى مدة الفيلم على البطارية، مرة أخرى، مخيب للآمال.,البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
أحد أسوأ الأشياء التي تسبب الضرر هو عمر البطارية.,عمر البطارية,BATTERY#QUALITY,laptop,explicit
لوحة المفاتيح واسعة، ولها ملمس لطيف.,لوحة المفاتيح | لوحة المفاتيح,KEYBOARD#DESIGN_FEATURES | KEYBOARD#OPERATION_PERFORMANCE,laptop,explicit | explicit
:p ) و الجهاز سريع بالتأكيد.,الجهاز,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
الشاشة تتحول إلى اللون الأسود ولا يتم تشغيلها خلال شهر نادرًا ما يتم استخدامها.,الشاشة,DISPLAY#QUALITY,laptop,explicit
كان من الممكن أن يكون الكمبيوتر رائعًا إذا لم يكن بناء لوحة المفاتيح الرهيب.,الكمبيوتر | بناء لوحة المفاتيح,LAPTOP#GENERAL | KEYBOARD#QUALITY,laptop,explicit | explicit
أنا أحب هذا تمامًا الكمبيوتر المحمول .,الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
عمر البطارية ليس قريبًا من 8 ساعات المعلن عنها.,عمر البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
+ شاشة كاملة لائقة عالية الدقة (قد تكون أسوأ شيء فيها ولا تزال جيدة بالنسبة للسعر),عالية الدقة | NULL,DISPLAY#DESIGN_FEATURES | LAPTOP#PRICE,laptop,explicit | implicit
تم طلب الاستبدال ووصل، بعد أول عشر دقائق من الاستخدام، تتوقف لوحة المفاتيح عن العمل وتعمل بالكاد، الصوت على الحد الأقصى غير مرغوب فيه للغاية.,لوحة المفاتيح,KEYBOARD#QUALITY,laptop,explicit
+ لطيفة، كبيرة الشاشة,الشاشة | الشاشة,DISPLAY#DESIGN_FEATURES | DISPLAY#DESIGN_FEATURES,laptop,explicit | explicit
السعر والمنتج، متميز.,المنتج,LAPTOP#PRICE,laptop,explicit
سهل الإعداد والاستخدام,NULL,LAPTOP#USABILITY,laptop,implicit
يعمل بشكل رائع - ومع ذلك، حاولت للتو تحميل مقاطع فيديو المغامرات الصغيرة الخاصة بي ويتوقف مشغل الفيديو  المدمج في منتصف الفيديو بعد حوالي 10 ثوانٍ - يستمر الصوت.,NULL | مشغل الفيديو,LAPTOP#OPERATION_PERFORMANCE | MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,laptop,implicit | explicit
لوحة المفاتيح سهلة الكتابة عليها ( و الإضاءة الخلفية تعتبر إضافة إضافية).,لوحة المفاتيح | الإضاءة الخلفية,KEYBOARD#OPERATION_PERFORMANCE | KEYBOARD#OPERATION_PERFORMANCE,laptop,explicit | explicit
- أحب لوحة التتبع .,لوحة التتبع,KEYBOARD#GENERAL,laptop,explicit
إنها تناسب بشكل جيد في حقيبتي دون أن تشغل مساحة أو تثقلني.,NULL,LAPTOP#PORTABILITY,laptop,implicit
سهلة الاستخدام .,NULL,LAPTOP#USABILITY,laptop,implicit
الآن أنا مستاء حقًا لأن لدي جهازًا جميل المظهر Chromebook مع شاشة جميلة غير قابلة للاستخدام على الإطلاق.,Chromebook | Chromebook | Chromebook | شاشة,LAPTOP#DESIGN_FEATURES | LAPTOP#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE | DISPLAY#OPERATION_PERFORMANCE,laptop,explicit | explicit | explicit | explicit
2 - مفتاح السهم الأيمن غير مستقر داخل الجسم ويخرج.,مفتاح السهم الأيمن,KEYBOARD#OPERATION_PERFORMANCE,laptop,explicit
ومع ذلك فإنه سوف يفوز بالمضمون.,NULL,LAPTOP#GENERAL,laptop,implicit
ما يخبرني به هذا هو أن منفذ HDMI على جهاز Chromebook الخاص بي معيب.,منفذ HDMI على جهاز Chromebook الخاص بي,PORTS#CONNECTIVITY,laptop,explicit
لا تشترى!,NULL,LAPTOP#GENERAL,laptop,implicit
أوصي به بالتأكيد,NULL,LAPTOP#GENERAL,laptop,implicit
لا أوصي بهذا كجهاز أساسي Chromebook أو حتى شرائه على الإطلاق.,Chromebook,LAPTOP#GENERAL,laptop,explicit
عندما يعمل الكمبيوتر بجد، فإنه لا يحرق حضني بعد الآن (على الرغم من أنني أشعر ببعض الهواء الساخن يتدفق عبر أطراف أصابعي، عندما أكتب، ولكنني بخير مع ذلك).,NULL,FANS&COOLING#GENERAL,laptop,implicit
الشاشة ساطعة و انتشار الألوان جيد.,الشاشة | انتشار الألوان,DISPLAY#OPERATION_PERFORMANCE | DISPLAY#OPERATION_PERFORMANCE,laptop,explicit | explicit
ربما حصلت للتو على ليمونة، لكنني قررت إرجاع هذا المنتج بعد أن استخدمته لمدة تقل عن ساعتين.,المنتج,LAPTOP#GENERAL,laptop,explicit
المواصفات جيدة، وهي أسرع حتى منذ أن أضفت 8b إضافية ذاكرة الوصول العشوائي، مما يجعل المجموع 16 جيجابايت.,المواصفات | ذاكرة الوصول العشوائي,LAPTOP#GENERAL | MEMORY#GENERAL,laptop,explicit | explicit
حتى الآن أنا أحبه تمامًا.,NULL,LAPTOP#GENERAL,laptop,implicit
حفظ الأفضل للنهاية، الشاشة الكاملة HD هي أحد الأسباب الرئيسية التي جعلتني أختار جهاز Chromebook هذا، وهو رائع.,HD,DISPLAY#OPERATION_PERFORMANCE,laptop,explicit
أنا فقط أخاف على خشونة المظهر الخارجي على المدى الطويل.,المظهر الخارجي,HARDWARE#GENERAL,laptop,explicit
الكمبيوتر اللوحي يعمل بشكل جيد على الرغم من ذلك.,الكمبيوتر اللوحي,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
